name,name_english,image,mp3,pdf,language,theme,subtheme,subtheme_no_language
cục gôm,the eraser,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/eraser.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/eraser.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/eraser_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
cây kéo,the scissors,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/scissors.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/scissors.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/scissors_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
đọc,to read,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/to_read.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/to_read.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/to_read_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
viết,to write,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/to_write.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/to_write.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/to_write_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
lắng nghe,to listen,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/to_listen.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/to_listen.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/to_listen_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
học,to study,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_backpack/to_study.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_backpack/to_study.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_backpack/to_study_school_vietnamese.pdf,vietnamese,school_vietnamese,backpack_vietnamese,backpack
Mỹ thuật,Art,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/art.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/art.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/art_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
Khoa học,Science,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/science.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/science.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/science_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
Thể dục,Physical Education,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/physical_education.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/physical_education.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/physical_education_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
Lịch sử,History,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/history.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/history.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/history_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
Toán,Math,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/math.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/math.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/math_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
Âm nhạc,Music,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/music.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/music.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/music_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
Ðịa lý,Geography,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/geography.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/geography.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/geography_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
Ngôn ngữ,Languages,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/languages.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/languages.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/languages_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
máy vi tính,the computer,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/computer.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/computer.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/computer_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
bản đồ,the map,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/map.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/map.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/map_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
học,to learn,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/to_learn.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/to_learn.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/to_learn_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
dạy,to teach,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_subjects/to_teach.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_subjects/to_teach.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_subjects/to_teach_school_vietnamese.pdf,vietnamese,school_vietnamese,subjects_vietnamese,subjects
hình tròn,the circle,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/circle.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/circle.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/circle_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
hình vuông,the square,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/square.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/square.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/square_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
hình chử nhật,the rectangle,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/rectangle.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/rectangle.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/rectangle_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
hình tam giác,the triangle,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/triangle.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/triangle.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/triangle_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
bài kiểm tra,the test,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/test.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/test.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/test_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
bài kiểm tra ngắn,the quiz,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/quiz.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/quiz.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/quiz_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
bài tập ở nhà,the homework,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/homework.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/homework.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/homework_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
bạn học cùng lớp,the classmates,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/classmates.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/classmates.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/classmates_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
vẽ,to draw,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/to_draw.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/to_draw.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/to_draw_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
nói,to speak,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/to_speak.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/to_speak.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/to_speak_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
đến,to arrive,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/to_arrive.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/to_arrive.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/to_arrive_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
rời khỏi,to leave,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_images/images_lesson/to_leave.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_audio/audio_lesson/to_leave.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_school/subtheme/word_pdfs/pdfs_lesson/to_leave_school_vietnamese.pdf,vietnamese,school_vietnamese,lesson_vietnamese,lesson
hành lý,the luggage,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/luggage.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/luggage.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/luggage_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
va li,the suitcase,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/suitcase.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/suitcase.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/suitcase_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
con tàu,the ship,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/ship.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/ship.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/ship_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
tàu hỏa,the train,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/train.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/train.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/train_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
xe ô tô,the car,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/car.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/car.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/car_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
cổng vào,the entrance,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/entrance.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/entrance.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/entrance_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
lối ra,the exit,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/exit.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/exit.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/exit_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
xe lao dốc,the roller coaster,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/roller_coaster.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/roller_coaster.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/roller_coaster_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
tạm biệt,goodbye,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/goodbye.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/goodbye.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/goodbye_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
đi du lịch,to travel,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/to_travel.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/to_travel.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/to_travel_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
sắp xếp hành lý,to pack your bags,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_images/images_the_trip/to_pack_your_bags.jpg,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_audio/audio_the_trip/to_pack_your_bags.mp3,http://fivesomnimedia.com/projects/sfs/sfs_site_vietnamese/theme_the_trip/subtheme/word_pdfs/pdfs_the_trip/to_pack_your_bags_the_trip_vietnamese.pdf,vietnamese,the_trip_vietnamese,the_trip_vietnamese,the_trip
